,0,1
2460,contradiction,0.6
2461,entailment,0.8
2462,entailment,0.8
2463,entailment,0.8
2464,entailment,1.0
2465,neutral,1.0
2466,contradiction,1.0
2467,entailment,1.0
2468,neutral,0.8
2469,contradiction,0.8
2470,entailment,0.8
2471,neutral,1.0
2472,contradiction,1.0
2473,contradiction,1.0
2474,neutral,0.6
2475,entailment,0.8
2476,neutral,1.0
2477,contradiction,1.0
2478,entailment,1.0
2479,contradiction,1.0
2480,entailment,1.0
2481,neutral,0.6
2482,contradiction,1.0
2483,neutral,0.8
2484,entailment,0.8
2485,entailment,1.0
2486,neutral,0.8
2487,contradiction,1.0
2488,contradiction,1.0
2489,neutral,0.8
2490,entailment,1.0
2491,contradiction,0.6
2492,entailment,1.0
2493,entailment,0.8
2494,neutral,1.0
2495,contradiction,1.0
2496,entailment,1.0
2497,neutral,1.0
2498,contradiction,1.0
2499,entailment,0.8
2500,entailment,1.0
2501,neutral,0.8
2502,contradiction,1.0
2503,contradiction,1.0
2504,entailment,1.0
2505,entailment,0.8
2506,entailment,1.0
2507,entailment,0.8
2508,contradiction,1.0
2509,contradiction,1.0
2510,neutral,0.8
2511,entailment,1.0
2512,neutral,0.8
2513,contradiction,0.8
2514,entailment,1.0
2515,entailment,0.8
2516,contradiction,1.0
2517,neutral,1.0
2518,contradiction,1.0
2519,neutral,1.0
2520,entailment,1.0
2521,contradiction,1.0
2522,entailment,0.6
2523,entailment,1.0
2524,neutral,0.6
2525,contradiction,1.0
2526,entailment,1.0
2527,neutral,0.6
2528,contradiction,0.8
2529,entailment,1.0
2530,neutral,0.8
2531,contradiction,1.0
2532,entailment,0.8
2533,contradiction,0.8
2534,entailment,1.0
2535,neutral,0.8
2536,contradiction,1.0
2537,entailment,1.0
2538,entailment,0.8
2539,contradiction,1.0
2540,neutral,1.0
2541,entailment,0.6
2542,entailment,0.6
2543,neutral,0.6
2544,neutral,0.6
2545,neutral,0.6
2546,entailment,1.0
2547,contradiction,0.6
2548,neutral,0.6
2549,contradiction,1.0
2550,entailment,0.8
2551,entailment,1.0
2552,neutral,0.6
2553,neutral,0.8
2554,contradiction,1.0
2555,neutral,0.8
2556,entailment,1.0
2557,contradiction,1.0
2558,neutral,1.0
2559,entailment,1.0
2560,neutral,0.6
2561,contradiction,0.8
2562,contradiction,0.6
2563,entailment,1.0
2564,contradiction,1.0
2565,neutral,1.0
2566,neutral,1.0
2567,contradiction,0.8
2568,entailment,1.0
2569,neutral,1.0
2570,contradiction,1.0
2571,entailment,0.8
2572,neutral,0.6
2573,contradiction,0.8
2574,entailment,1.0
2575,contradiction,0.6
2576,neutral,1.0
2577,entailment,1.0
2578,contradiction,1.0
2579,neutral,1.0
2580,entailment,1.0
2581,entailment,1.0
2582,neutral,0.8
2583,contradiction,1.0
2584,contradiction,0.8
2585,neutral,1.0
2586,entailment,1.0
2587,contradiction,1.0
2588,entailment,1.0
2589,neutral,1.0
2590,neutral,1.0
2591,entailment,1.0
2592,contradiction,0.6
2593,neutral,0.8
2594,entailment,0.6
2595,contradiction,0.8
2596,contradiction,1.0
2597,entailment,0.8
2598,neutral,0.6
2599,contradiction,1.0
2600,entailment,1.0
2601,neutral,0.8
2602,neutral,0.8
2603,entailment,0.6
2604,contradiction,1.0
2605,entailment,0.6
2606,neutral,0.8
2607,contradiction,1.0
2608,entailment,0.8
2609,neutral,1.0
2610,contradiction,1.0
2611,neutral,1.0
2612,entailment,1.0
2613,contradiction,0.8
2614,entailment,1.0
2615,neutral,1.0
2616,contradiction,0.6
2617,entailment,0.6
2618,contradiction,1.0
2619,neutral,0.8
2620,entailment,0.8
2621,neutral,1.0
2622,contradiction,1.0
2623,entailment,1.0
2624,neutral,0.8
2625,entailment,0.8
2626,contradiction,0.8
2627,contradiction,0.6
2628,entailment,1.0
2629,neutral,1.0
2630,contradiction,1.0
2631,contradiction,1.0
2632,neutral,0.8
2633,entailment,1.0
2634,neutral,0.8
2635,contradiction,1.0
2636,neutral,0.6
2637,neutral,0.6
2638,contradiction,1.0
2639,entailment,1.0
2640,contradiction,0.8
2641,entailment,1.0
2642,neutral,0.8
2643,entailment,1.0
2644,contradiction,1.0
2645,neutral,1.0
2646,contradiction,1.0
2647,neutral,0.8
2648,entailment,1.0
2649,contradiction,1.0
2650,entailment,0.6
2651,neutral,1.0
2652,neutral,0.8
2653,contradiction,0.8
2654,entailment,1.0
2655,entailment,0.6
2656,neutral,0.8
2657,contradiction,1.0
2658,neutral,1.0
2659,neutral,0.8
2660,contradiction,0.6
2661,neutral,0.6
2662,entailment,1.0
2663,contradiction,0.8
2664,entailment,1.0
2665,neutral,0.8
2666,contradiction,0.8
2667,neutral,0.8
2668,contradiction,0.8
2669,entailment,1.0
2670,entailment,0.6
2671,entailment,1.0
2672,contradiction,0.8
2673,entailment,1.0
2674,neutral,0.8
2675,contradiction,1.0
2676,entailment,1.0
2677,contradiction,1.0
2678,neutral,1.0
2679,contradiction,1.0
2680,entailment,1.0
2681,contradiction,0.8
2682,neutral,1.0
2683,entailment,1.0
2684,entailment,1.0
2685,neutral,0.8
2686,neutral,1.0
2687,contradiction,0.8
2688,entailment,1.0
2689,neutral,1.0
2690,entailment,0.6
2691,contradiction,1.0
2692,neutral,0.8
2693,contradiction,1.0
2694,entailment,1.0
2695,contradiction,0.6
2696,neutral,0.8
2697,entailment,1.0
2698,contradiction,0.8
2699,neutral,1.0
2700,contradiction,1.0
2701,entailment,0.8
2702,entailment,0.8
2703,contradiction,0.6
2704,neutral,0.8
2705,neutral,1.0
2706,contradiction,1.0
2707,entailment,1.0
2708,entailment,0.8
2709,contradiction,1.0
2710,entailment,1.0
2711,neutral,1.0
2712,entailment,0.8
2713,neutral,1.0
2714,contradiction,0.8
2715,entailment,0.8
2716,neutral,0.8
2717,contradiction,1.0
2718,neutral,1.0
2719,entailment,1.0
2720,neutral,1.0
2721,contradiction,1.0
2722,neutral,0.8
2723,entailment,0.8
2724,contradiction,1.0
2725,entailment,1.0
2726,neutral,1.0
2727,contradiction,1.0
2728,contradiction,1.0
2729,entailment,1.0
2730,entailment,0.8
2731,entailment,1.0
2732,contradiction,1.0
2733,neutral,1.0
2734,neutral,1.0
2735,contradiction,1.0
2736,entailment,1.0
2737,entailment,0.8
2738,neutral,0.8
2739,contradiction,1.0
2740,entailment,0.8
2741,contradiction,1.0
2742,entailment,0.8
2743,entailment,1.0
2744,neutral,1.0
2745,contradiction,1.0
2746,contradiction,0.8
2747,neutral,0.6
2748,entailment,1.0
2749,entailment,0.6
2750,contradiction,1.0
2751,entailment,0.8
2752,contradiction,1.0
2753,entailment,1.0
2754,contradiction,0.8
2755,entailment,0.8
2756,contradiction,1.0
2757,neutral,1.0
2758,entailment,1.0
2759,neutral,1.0
2760,contradiction,0.8
2761,entailment,1.0
2762,contradiction,1.0
2763,neutral,0.8
2764,neutral,0.8
2765,contradiction,0.8
2766,entailment,1.0
2767,entailment,0.8
2768,neutral,1.0
2769,contradiction,1.0
2770,contradiction,1.0
2771,neutral,1.0
2772,entailment,1.0
2773,contradiction,1.0
2774,entailment,1.0
2775,neutral,1.0
2776,entailment,1.0
2777,entailment,0.8
2778,neutral,0.6
2779,entailment,0.6
2780,contradiction,0.8
2781,entailment,0.8
2782,contradiction,1.0
2783,neutral,0.8
2784,entailment,1.0
2785,contradiction,1.0
2786,entailment,1.0
2787,neutral,1.0
2788,entailment,1.0
2789,contradiction,1.0
2790,neutral,1.0
2791,entailment,1.0
2792,contradiction,1.0
2793,neutral,0.6
2794,neutral,0.6
2795,entailment,1.0
2796,contradiction,1.0
2797,contradiction,0.8
2798,neutral,1.0
2799,contradiction,0.6
2800,entailment,0.8
2801,neutral,0.8
2802,neutral,0.6
2803,entailment,0.8
2804,contradiction,1.0
2805,entailment,1.0
2806,neutral,0.6
2807,neutral,0.6
2808,entailment,0.8
2809,neutral,0.6
2810,entailment,1.0
2811,neutral,0.6
2812,contradiction,1.0
2813,contradiction,0.6
2814,entailment,1.0
2815,neutral,1.0
2816,neutral,0.8
2817,contradiction,0.8
2818,entailment,1.0
2819,contradiction,0.8
2820,entailment,0.8
2821,neutral,0.8
2822,entailment,0.6
2823,neutral,0.8
2824,contradiction,0.8
2825,contradiction,0.8
2826,entailment,0.8
2827,entailment,0.8
2828,entailment,1.0
2829,contradiction,1.0
2830,neutral,1.0
2831,entailment,1.0
2832,contradiction,1.0
2833,neutral,0.8
2834,entailment,0.8
2835,contradiction,1.0
2836,entailment,1.0
2837,neutral,1.0
2838,neutral,1.0
2839,contradiction,0.6
2840,entailment,1.0
2841,contradiction,1.0
2842,entailment,1.0
2843,entailment,1.0
2844,neutral,0.6
2845,contradiction,1.0
2846,entailment,1.0
2847,entailment,0.6
2848,contradiction,1.0
2849,contradiction,1.0
2850,entailment,1.0
2851,entailment,0.8
2852,neutral,1.0
2853,entailment,0.8
2854,contradiction,1.0
2855,neutral,0.8
2856,entailment,1.0
2857,contradiction,0.8
2858,contradiction,0.6
2859,contradiction,0.8
2860,neutral,0.8
2861,contradiction,0.6
2862,contradiction,1.0
2863,entailment,1.0
2864,neutral,0.8
2865,entailment,0.6
2866,contradiction,1.0
2867,neutral,0.8
2868,entailment,0.8
2869,contradiction,0.8
2870,contradiction,1.0
2871,neutral,0.8
2872,entailment,1.0
2873,contradiction,0.6
2874,neutral,0.8
2875,neutral,0.8
2876,entailment,1.0
2877,contradiction,1.0
2878,entailment,1.0
2879,neutral,0.8
2880,contradiction,1.0
2881,entailment,0.6
2882,neutral,0.6
2883,contradiction,1.0
2884,entailment,1.0
2885,neutral,1.0
2886,contradiction,1.0
2887,neutral,0.8
2888,contradiction,1.0
2889,neutral,0.6
2890,contradiction,1.0
2891,entailment,1.0
2892,neutral,1.0
2893,neutral,0.8
2894,entailment,0.8
2895,contradiction,1.0
2896,neutral,0.8
2897,entailment,0.8
2898,contradiction,1.0
2899,contradiction,1.0
2900,neutral,1.0
2901,entailment,0.8
2902,contradiction,1.0
2903,entailment,1.0
2904,neutral,0.6
2905,contradiction,0.6
2906,neutral,1.0
2907,entailment,1.0
2908,entailment,0.8
2909,contradiction,1.0
2910,entailment,1.0
2911,entailment,1.0
2912,contradiction,1.0
2913,neutral,0.8
2914,neutral,1.0
2915,entailment,0.6
2916,contradiction,1.0
2917,neutral,0.8
2918,contradiction,0.6
2919,contradiction,1.0
2920,contradiction,1.0
2921,entailment,1.0
2922,entailment,0.8
2923,contradiction,1.0
2924,neutral,1.0
2925,contradiction,1.0
2926,entailment,1.0
2927,neutral,1.0
2928,entailment,0.8
2929,entailment,0.6
2930,contradiction,1.0
2931,neutral,1.0
2932,contradiction,1.0
2933,entailment,0.8
2934,contradiction,1.0
2935,neutral,1.0
2936,entailment,0.6
2937,entailment,0.6
2938,neutral,0.6
2939,contradiction,1.0
2940,neutral,0.8
2941,contradiction,0.6
2942,entailment,0.8
2943,neutral,1.0
2944,entailment,1.0
2945,contradiction,1.0
2946,neutral,0.8
2947,contradiction,1.0
2948,entailment,1.0
2949,neutral,0.8
2950,contradiction,1.0
2951,entailment,1.0
2952,contradiction,0.8
2953,entailment,1.0
2954,neutral,1.0
2955,contradiction,1.0
2956,entailment,1.0
2957,entailment,0.6
2958,entailment,0.8
2959,entailment,1.0
2960,neutral,1.0
2961,entailment,1.0
2962,contradiction,1.0
2963,entailment,1.0
2964,neutral,0.8
2965,contradiction,1.0
2966,contradiction,0.8
2967,entailment,1.0
2968,neutral,0.8
2969,contradiction,1.0
2970,entailment,0.8
2971,neutral,1.0
2972,entailment,1.0
2973,neutral,0.6
2974,contradiction,1.0
2975,entailment,0.8
2976,contradiction,1.0
2977,neutral,0.8
2978,neutral,0.8
2979,contradiction,1.0
2980,entailment,0.8
2981,entailment,0.8
2982,contradiction,0.8
2983,neutral,0.8
2984,neutral,0.8
2985,contradiction,1.0
2986,entailment,1.0
2987,entailment,0.8
2988,contradiction,1.0
2989,neutral,0.8
2990,contradiction,0.6
2991,entailment,1.0
2992,entailment,1.0
2993,entailment,0.6
2994,entailment,0.6
2995,entailment,1.0
2996,neutral,1.0
2997,contradiction,0.8
2998,entailment,1.0
2999,contradiction,1.0
3000,neutral,1.0
3001,neutral,0.6
3002,entailment,0.8
3003,contradiction,1.0
3004,contradiction,0.8
3005,neutral,1.0
3006,entailment,1.0
3007,entailment,1.0
3008,contradiction,1.0
3009,neutral,1.0
3010,contradiction,1.0
3011,neutral,0.8
3012,entailment,1.0
3013,entailment,1.0
3014,contradiction,1.0
3015,neutral,0.8
3016,contradiction,1.0
3017,entailment,1.0
3018,neutral,0.8
3019,neutral,0.8
3020,neutral,0.6
3021,contradiction,1.0
3022,neutral,0.8
3023,entailment,0.8
3024,contradiction,0.8
3025,contradiction,1.0
3026,neutral,1.0
3027,entailment,1.0
3028,contradiction,1.0
3029,entailment,1.0
3030,entailment,0.6
3031,neutral,1.0
3032,contradiction,0.8
3033,entailment,1.0
3034,neutral,1.0
3035,contradiction,0.6
3036,entailment,1.0
3037,entailment,1.0
3038,contradiction,1.0
3039,neutral,0.8
3040,neutral,0.8
3041,entailment,1.0
3042,contradiction,1.0
3043,neutral,1.0
3044,contradiction,1.0
3045,entailment,0.8
3046,contradiction,0.8
3047,entailment,1.0
3048,neutral,1.0
3049,contradiction,0.8
3050,entailment,1.0
3051,neutral,1.0
3052,neutral,0.8
3053,entailment,1.0
3054,neutral,0.6
3055,contradiction,0.6
3056,entailment,0.8
3057,entailment,0.8
3058,entailment,1.0
3059,contradiction,1.0
3060,neutral,1.0
3061,neutral,1.0
3062,entailment,1.0
3063,contradiction,1.0
3064,neutral,1.0
3065,contradiction,0.8
3066,entailment,0.6
3067,contradiction,1.0
3068,entailment,1.0
3069,neutral,0.6
3070,contradiction,0.8
3071,entailment,1.0
3072,neutral,1.0
3073,neutral,1.0
3074,entailment,1.0
3075,contradiction,1.0
3076,entailment,0.8
3077,contradiction,0.8
3078,entailment,0.8
3079,contradiction,0.8
3080,entailment,1.0
3081,neutral,1.0
3082,contradiction,0.8
3083,entailment,1.0
3084,neutral,0.8
3085,contradiction,0.8
3086,neutral,1.0
3087,entailment,1.0
3088,contradiction,0.8
3089,entailment,1.0
3090,neutral,1.0
3091,neutral,1.0
3092,entailment,0.8
3093,contradiction,1.0
3094,contradiction,1.0
3095,entailment,1.0
3096,neutral,1.0
3097,entailment,1.0
3098,neutral,0.8
3099,contradiction,1.0
3100,neutral,1.0
3101,entailment,0.8
3102,entailment,1.0
3103,contradiction,0.8
3104,entailment,0.8
3105,neutral,0.6
3106,contradiction,1.0
3107,contradiction,0.8
3108,entailment,1.0
3109,neutral,1.0
3110,neutral,0.8
3111,entailment,1.0
3112,contradiction,0.6
3113,entailment,1.0
3114,neutral,1.0
3115,contradiction,1.0
3116,contradiction,1.0
3117,entailment,0.8
3118,neutral,1.0
3119,neutral,0.6
3120,contradiction,0.8
3121,entailment,0.8
3122,neutral,1.0
3123,entailment,0.6
3124,neutral,0.6
3125,contradiction,0.8
3126,entailment,0.6
3127,neutral,0.8
3128,entailment,1.0
3129,contradiction,1.0
3130,neutral,0.6
3131,contradiction,0.8
3132,neutral,1.0
3133,entailment,0.8
3134,contradiction,1.0
3135,neutral,0.8
3136,entailment,0.8
3137,contradiction,1.0
3138,neutral,0.8
3139,entailment,1.0
3140,entailment,1.0
3141,contradiction,1.0
3142,neutral,1.0
3143,entailment,1.0
3144,neutral,0.8
3145,contradiction,0.6
3146,entailment,1.0
3147,neutral,1.0
3148,contradiction,1.0
3149,contradiction,0.8
3150,entailment,0.8
3151,entailment,0.8
3152,neutral,0.8
3153,contradiction,1.0
3154,entailment,1.0
3155,contradiction,0.8
3156,neutral,0.8
3157,entailment,1.0
3158,neutral,0.8
3159,entailment,1.0
3160,contradiction,0.6
3161,contradiction,0.6
3162,neutral,0.6
3163,neutral,0.8
3164,entailment,1.0
3165,neutral,0.8
3166,contradiction,1.0
3167,entailment,0.8
3168,contradiction,1.0
3169,neutral,1.0
3170,entailment,1.0
3171,contradiction,1.0
3172,neutral,0.8
3173,neutral,0.8
3174,neutral,1.0
3175,contradiction,1.0
3176,neutral,1.0
3177,contradiction,1.0
3178,entailment,0.8
3179,entailment,1.0
3180,neutral,0.8
3181,contradiction,1.0
3182,neutral,1.0
3183,entailment,0.6
3184,contradiction,0.6
3185,entailment,1.0
3186,contradiction,1.0
3187,neutral,1.0
3188,entailment,0.8
3189,contradiction,1.0
3190,neutral,0.8
3191,entailment,1.0
3192,neutral,1.0
3193,contradiction,0.8
3194,contradiction,1.0
3195,entailment,1.0
3196,neutral,0.6
3197,entailment,0.8
3198,neutral,0.8
3199,contradiction,1.0
3200,neutral,0.6
3201,contradiction,0.6
3202,entailment,1.0
3203,neutral,1.0
3204,contradiction,1.0
3205,entailment,1.0
3206,neutral,1.0
3207,contradiction,0.8
3208,entailment,1.0
3209,entailment,1.0
3210,contradiction,1.0
3211,neutral,0.8
3212,entailment,0.6
3213,neutral,0.6
3214,entailment,0.6
3215,entailment,0.6
3216,contradiction,0.6
3217,contradiction,1.0
3218,neutral,0.8
3219,contradiction,1.0
3220,entailment,1.0
3221,entailment,1.0
3222,neutral,1.0
3223,contradiction,0.6
3224,contradiction,1.0
3225,entailment,1.0
3226,neutral,0.8
3227,contradiction,1.0
3228,entailment,0.8
3229,neutral,0.8
3230,entailment,1.0
3231,neutral,0.6
3232,contradiction,0.8
3233,entailment,1.0
3234,neutral,1.0
3235,contradiction,1.0
3236,neutral,1.0
3237,entailment,1.0
3238,contradiction,0.8
3239,entailment,1.0
3240,contradiction,1.0
3241,neutral,1.0
3242,neutral,0.6
3243,entailment,1.0
3244,contradiction,0.8
3245,contradiction,1.0
3246,neutral,0.6
3247,neutral,1.0
3248,contradiction,1.0
3249,entailment,0.6
3250,entailment,1.0
3251,entailment,0.6
3252,contradiction,1.0
3253,neutral,1.0
3254,contradiction,1.0
3255,neutral,0.6
3256,entailment,0.6
3257,entailment,1.0
3258,neutral,0.6
3259,contradiction,1.0
3260,entailment,1.0
3261,neutral,1.0
3262,contradiction,1.0
3263,neutral,1.0
3264,contradiction,1.0
3265,entailment,1.0
3266,contradiction,0.8
3267,entailment,0.6
3268,entailment,0.8
3269,entailment,1.0
3270,contradiction,1.0
3271,neutral,1.0
3272,neutral,0.8
3273,neutral,0.8
3274,entailment,0.8
3275,contradiction,1.0
3276,neutral,0.6
3277,entailment,1.0
3278,neutral,0.8
3279,entailment,0.6
3280,contradiction,0.8
3281,neutral,1.0
3282,entailment,1.0
3283,contradiction,0.8
3284,contradiction,1.0
3285,neutral,1.0
3286,entailment,0.8
3287,entailment,1.0
3288,contradiction,1.0
3289,contradiction,1.0
3290,neutral,0.8
3291,entailment,0.6
3292,entailment,0.6
3293,contradiction,1.0
3294,neutral,1.0
3295,contradiction,0.6
3296,contradiction,0.6
3297,contradiction,0.6
3298,entailment,1.0
3299,entailment,0.6
3300,contradiction,1.0
3301,entailment,0.8
3302,neutral,0.6
3303,contradiction,1.0
3304,neutral,1.0
3305,contradiction,1.0
3306,entailment,1.0
3307,neutral,1.0
3308,entailment,1.0
3309,contradiction,0.8
3310,contradiction,0.8
3311,neutral,1.0
3312,entailment,1.0
3313,neutral,1.0
3314,contradiction,1.0
3315,entailment,1.0
3316,entailment,0.8
3317,contradiction,0.6
3318,neutral,0.8
3319,contradiction,1.0
3320,entailment,0.8
3321,neutral,1.0
3322,neutral,0.8
3323,contradiction,0.8
3324,entailment,0.8
3325,neutral,1.0
3326,entailment,0.6
3327,contradiction,1.0
3328,entailment,0.6
3329,contradiction,1.0
3330,entailment,1.0
3331,entailment,1.0
3332,entailment,0.8
3333,contradiction,1.0
3334,contradiction,1.0
3335,neutral,0.8
3336,entailment,1.0
3337,entailment,0.8
3338,neutral,0.8
3339,contradiction,0.8
3340,contradiction,1.0
3341,entailment,1.0
3342,neutral,1.0
3343,neutral,1.0
3344,entailment,1.0
3345,contradiction,0.8
3346,contradiction,1.0
3347,neutral,0.8
3348,entailment,1.0
3349,contradiction,1.0
3350,neutral,1.0
3351,entailment,1.0
3352,entailment,0.8
3353,contradiction,1.0
3354,neutral,1.0
3355,entailment,1.0
3356,contradiction,1.0
3357,entailment,0.8
3358,neutral,0.6
3359,entailment,1.0
3360,contradiction,1.0
3361,entailment,1.0
3362,contradiction,1.0
3363,neutral,0.6
3364,entailment,1.0
3365,contradiction,0.8
3366,neutral,1.0
3367,entailment,0.6
3368,contradiction,1.0
3369,neutral,1.0
3370,contradiction,1.0
3371,neutral,0.6
3372,entailment,0.8
3373,contradiction,1.0
3374,entailment,1.0
3375,neutral,0.8
3376,neutral,0.6
3377,entailment,0.8
3378,contradiction,1.0
3379,neutral,0.6
3380,contradiction,1.0
3381,entailment,0.8
3382,neutral,0.6
3383,contradiction,1.0
3384,neutral,1.0
3385,entailment,0.8
3386,contradiction,0.8
3387,neutral,1.0
3388,contradiction,1.0
3389,entailment,0.8
3390,neutral,0.6
3391,contradiction,1.0
3392,entailment,1.0
3393,entailment,1.0
3394,neutral,0.8
3395,contradiction,1.0
3396,neutral,0.8
3397,entailment,1.0
3398,contradiction,0.8
3399,contradiction,1.0
3400,neutral,1.0
3401,entailment,0.6
3402,contradiction,1.0
3403,neutral,1.0
3404,entailment,1.0
3405,entailment,1.0
3406,contradiction,0.6
3407,neutral,1.0
3408,contradiction,1.0
3409,entailment,1.0
3410,neutral,0.6
3411,contradiction,0.6
3412,entailment,1.0
3413,neutral,1.0
3414,neutral,1.0
3415,contradiction,0.6
3416,entailment,0.8
3417,neutral,0.8
3418,contradiction,1.0
3419,entailment,0.8
3420,entailment,0.8
3421,contradiction,1.0
3422,neutral,1.0
3423,contradiction,1.0
3424,entailment,0.8
3425,neutral,0.8
3426,neutral,1.0
3427,entailment,1.0
3428,contradiction,1.0
3429,neutral,1.0
3430,contradiction,1.0
3431,neutral,0.8
3432,entailment,0.6
3433,entailment,0.8
3434,contradiction,1.0
3435,neutral,1.0
3436,entailment,1.0
3437,contradiction,0.8
3438,neutral,0.8
3439,entailment,1.0
3440,contradiction,1.0
3441,entailment,1.0
3442,neutral,0.8
3443,contradiction,1.0
3444,entailment,1.0
3445,neutral,1.0
3446,contradiction,1.0
3447,entailment,0.8
3448,neutral,1.0
3449,contradiction,0.6
3450,entailment,0.6
3451,neutral,0.8
3452,contradiction,1.0
3453,entailment,1.0
3454,neutral,0.8
3455,contradiction,0.8
3456,contradiction,0.6
3457,entailment,1.0
3458,neutral,1.0
3459,entailment,1.0
3460,entailment,0.6
3461,contradiction,0.6
3462,contradiction,0.8
3463,neutral,1.0
3464,entailment,1.0
3465,entailment,0.8
3466,contradiction,0.8
3467,entailment,0.8
3468,contradiction,1.0
3469,neutral,0.8
3470,entailment,0.8
3471,neutral,1.0
3472,contradiction,1.0
3473,neutral,0.8
3474,entailment,1.0
3475,contradiction,1.0
3476,neutral,1.0
3477,entailment,1.0
3478,contradiction,1.0
3479,entailment,1.0
3480,contradiction,1.0
3481,contradiction,0.6
3482,entailment,1.0
3483,neutral,0.8
3484,contradiction,0.8
3485,contradiction,0.6
3486,neutral,1.0
3487,entailment,1.0
3488,entailment,1.0
3489,neutral,0.8
3490,contradiction,1.0
3491,contradiction,0.6
3492,entailment,1.0
3493,neutral,0.6
3494,contradiction,0.6
3495,entailment,0.8
3496,neutral,1.0
3497,entailment,1.0
3498,neutral,0.8
3499,contradiction,1.0
3500,entailment,1.0
3501,neutral,0.8
3502,neutral,1.0
3503,neutral,1.0
3504,contradiction,0.6
3505,entailment,1.0
3506,neutral,1.0
3507,entailment,1.0
3508,contradiction,0.8
3509,entailment,1.0
3510,contradiction,1.0
3511,neutral,1.0
3512,entailment,0.6
3513,neutral,0.6
3514,entailment,1.0
3515,neutral,0.8
3516,contradiction,0.8
3517,entailment,1.0
3518,contradiction,1.0
3519,neutral,1.0
3520,neutral,0.6
3521,entailment,0.8
3522,contradiction,0.6
3523,contradiction,1.0
3524,entailment,1.0
3525,neutral,0.8
3526,neutral,0.6
3527,entailment,0.8
3528,entailment,0.8
3529,contradiction,1.0
3530,neutral,0.8
3531,contradiction,1.0
3532,entailment,1.0
3533,neutral,1.0
3534,entailment,0.6
3535,neutral,1.0
3536,contradiction,1.0
3537,contradiction,1.0
3538,entailment,1.0
3539,neutral,0.8
3540,entailment,0.8
3541,contradiction,0.8
3542,neutral,0.8
3543,neutral,1.0
3544,entailment,1.0
3545,neutral,0.6
3546,entailment,1.0
3547,contradiction,1.0
3548,neutral,0.8
3549,contradiction,0.8
3550,neutral,0.6
3551,neutral,0.8
3552,entailment,0.8
3553,contradiction,0.6
3554,neutral,1.0
3555,contradiction,1.0
3556,entailment,0.8
3557,neutral,1.0
3558,entailment,0.8
3559,neutral,0.8
3560,contradiction,1.0
3561,contradiction,1.0
3562,entailment,1.0
3563,neutral,1.0
3564,contradiction,0.8
3565,neutral,1.0
3566,entailment,1.0
3567,entailment,0.6
3568,contradiction,0.6
3569,entailment,0.6
3570,entailment,1.0
3571,neutral,1.0
3572,contradiction,1.0
3573,contradiction,1.0
3574,neutral,0.6
3575,entailment,0.6
3576,entailment,1.0
3577,contradiction,0.8
3578,neutral,1.0
3579,contradiction,1.0
3580,neutral,1.0
3581,entailment,1.0
3582,entailment,1.0
3583,contradiction,1.0
3584,neutral,1.0
3585,neutral,0.6
3586,contradiction,1.0
3587,entailment,1.0
3588,entailment,0.6
3589,entailment,0.8
3590,contradiction,1.0
3591,contradiction,0.8
3592,neutral,1.0
3593,entailment,0.6
3594,neutral,0.6
3595,contradiction,1.0
3596,entailment,1.0
3597,contradiction,1.0
3598,entailment,1.0
3599,neutral,1.0
3600,neutral,0.6
3601,neutral,0.6
3602,contradiction,0.8
3603,entailment,0.8
3604,neutral,0.8
3605,neutral,0.8
3606,neutral,0.8
3607,entailment,0.8
3608,contradiction,1.0
3609,entailment,0.8
3610,contradiction,0.6
3611,entailment,1.0
3612,neutral,0.8
3613,contradiction,0.6
3614,contradiction,1.0
3615,neutral,0.6
3616,neutral,0.6
3617,entailment,1.0
3618,contradiction,1.0
3619,contradiction,0.6
3620,contradiction,1.0
3621,entailment,1.0
3622,neutral,1.0
3623,entailment,0.8
3624,contradiction,1.0
3625,neutral,0.8
3626,entailment,0.8
3627,contradiction,1.0
3628,entailment,0.8
3629,neutral,0.8
3630,entailment,1.0
3631,contradiction,0.8
3632,neutral,1.0
3633,contradiction,1.0
3634,entailment,0.6
3635,entailment,0.8
3636,neutral,0.8
3637,contradiction,1.0
3638,neutral,0.6
3639,entailment,1.0
3640,contradiction,1.0
3641,entailment,0.8
3642,contradiction,1.0
3643,entailment,1.0
3644,entailment,1.0
3645,contradiction,1.0
3646,neutral,1.0
3647,neutral,1.0
3648,entailment,1.0
3649,contradiction,0.6
3650,neutral,1.0
3651,contradiction,1.0
3652,entailment,1.0
3653,contradiction,0.8
3654,neutral,1.0
3655,entailment,1.0
3656,contradiction,0.6
3657,neutral,0.8
3658,entailment,0.8
3659,neutral,0.6
3660,contradiction,1.0
3661,entailment,0.8
3662,neutral,0.6
3663,entailment,1.0
3664,contradiction,1.0
3665,entailment,1.0
3666,entailment,0.6
3667,contradiction,1.0
3668,contradiction,1.0
3669,neutral,0.8
3670,entailment,1.0
3671,contradiction,0.8
3672,entailment,0.6
3673,neutral,1.0
3674,contradiction,1.0
3675,entailment,1.0
3676,neutral,0.8
3677,entailment,0.6
3678,contradiction,1.0
3679,neutral,1.0
3680,entailment,1.0
3681,contradiction,0.6
3682,neutral,0.8
3683,contradiction,1.0
3684,entailment,1.0
3685,neutral,0.8
3686,contradiction,0.6
3687,entailment,0.6
3688,neutral,1.0
3689,entailment,1.0
3690,contradiction,0.8
3691,contradiction,1.0
3692,entailment,0.8
3693,neutral,0.8
3694,entailment,0.8
