,0,1
2154,entailment,0.4
2155,contradiction,0.6
2156,entailment,0.4666666666666667
2157,contradiction,0.6
2158,entailment,0.4666666666666667
2159,contradiction,0.4
2160,contradiction,0.5333333333333333
2161,entailment,0.5333333333333333
2162,contradiction,0.3333333333333333
2163,contradiction,0.6
2164,neutral,0.5333333333333333
2165,entailment,0.5333333333333333
2166,entailment,0.4
2167,entailment,0.4666666666666667
2168,contradiction,0.5333333333333333
2169,entailment,0.5333333333333333
2170,neutral,0.4
2171,neutral,0.4666666666666667
2172,contradiction,0.5333333333333333
2173,contradiction,0.5333333333333333
2174,contradiction,0.4
2175,contradiction,0.4666666666666667
2176,neutral,0.5333333333333333
2177,entailment,0.6
2178,contradiction,0.5333333333333333
2179,entailment,0.4666666666666667
2180,entailment,0.8
2181,contradiction,0.6
2182,contradiction,0.4666666666666667
2183,entailment,0.6666666666666666
2184,entailment,0.5333333333333333
2185,entailment,0.4
2186,contradiction,0.6
2187,neutral,0.4666666666666667
2188,neutral,0.4666666666666667
2189,neutral,0.4666666666666667
2190,contradiction,0.6
2191,neutral,0.4666666666666667
2192,neutral,0.4
2193,contradiction,0.6
2194,entailment,0.6666666666666666
2195,neutral,0.4666666666666667
2196,entailment,0.5333333333333333
2197,entailment,0.5333333333333333
2198,contradiction,0.4666666666666667
2199,neutral,0.5333333333333333
2200,contradiction,0.4666666666666667
2201,entailment,0.5333333333333333
2202,contradiction,0.4
2203,contradiction,0.6666666666666666
2204,entailment,0.5333333333333333
2205,neutral,0.4666666666666667
2206,contradiction,0.4
2207,entailment,0.6
2208,neutral,0.5333333333333333
2209,neutral,0.4666666666666667
2210,entailment,0.4666666666666667
2211,neutral,0.4666666666666667
2212,contradiction,0.6666666666666666
2213,entailment,0.4666666666666667
2214,entailment,0.4666666666666667
2215,contradiction,0.4666666666666667
2216,neutral,0.4666666666666667
2217,contradiction,0.6
2218,neutral,0.7333333333333333
2219,entailment,0.7333333333333333
2220,neutral,0.5333333333333333
2221,entailment,0.6
2222,neutral,0.4666666666666667
2223,contradiction,0.6
2224,neutral,0.6
2225,entailment,0.6
2226,neutral,0.6666666666666666
2227,contradiction,0.5333333333333333
2228,entailment,0.6
2229,neutral,0.6
2230,contradiction,0.5333333333333333
2231,entailment,0.4666666666666667
2232,neutral,0.5333333333333333
2233,contradiction,0.4
2234,neutral,0.6
2235,contradiction,0.6
2236,neutral,0.4666666666666667
2237,entailment,0.5333333333333333
2238,contradiction,0.4666666666666667
2239,neutral,0.4
2240,entailment,0.4666666666666667
2241,entailment,0.6
2242,neutral,0.6
2243,contradiction,0.5333333333333333
2244,contradiction,0.4666666666666667
2245,contradiction,0.6
2246,contradiction,0.4666666666666667
2247,contradiction,0.4666666666666667
2248,neutral,0.6666666666666666
2249,entailment,0.4666666666666667
2250,contradiction,0.5333333333333333
2251,contradiction,0.4
2252,entailment,0.6
2253,neutral,0.6666666666666666
2254,contradiction,0.5333333333333333
2255,entailment,0.6
2256,contradiction,0.4
2257,neutral,0.7333333333333333
2258,neutral,0.5333333333333333
2259,contradiction,0.6666666666666666
2260,neutral,0.5333333333333333
2261,entailment,0.6
2262,entailment,0.4
2263,neutral,0.6
2264,contradiction,0.5333333333333333
2265,entailment,0.5333333333333333
2266,neutral,0.7333333333333333
2267,neutral,0.6
2268,contradiction,0.4666666666666667
2269,entailment,0.4666666666666667
2270,contradiction,0.4
2271,neutral,0.5333333333333333
2272,entailment,0.4
2273,contradiction,0.5333333333333333
2274,entailment,0.6666666666666666
2275,neutral,0.4
2276,neutral,0.6
2277,contradiction,0.6
2278,entailment,0.7333333333333333
2279,neutral,0.5333333333333333
2280,entailment,0.6666666666666666
2281,contradiction,0.4666666666666667
2282,entailment,0.6
2283,neutral,0.6
2284,contradiction,0.5333333333333333
2285,entailment,0.6666666666666666
2286,neutral,0.4666666666666667
2287,contradiction,0.4666666666666667
2288,neutral,0.7333333333333333
2289,entailment,0.7333333333333333
2290,contradiction,0.5333333333333333
2291,neutral,0.4
2292,neutral,0.4
2293,contradiction,0.4
2294,contradiction,0.4666666666666667
2295,entailment,0.4666666666666667
2296,entailment,0.6
2297,contradiction,0.6
2298,neutral,0.5333333333333333
2299,neutral,0.6
2300,neutral,0.5333333333333333
2301,neutral,0.4666666666666667
2302,entailment,0.4666666666666667
2303,neutral,0.6
2304,contradiction,0.5333333333333333
2305,entailment,0.6
2306,contradiction,0.7333333333333333
2307,entailment,0.6666666666666666
2308,entailment,0.4
2309,entailment,0.6
2310,contradiction,0.4666666666666667
2311,neutral,0.6
2312,neutral,0.6
2313,entailment,0.5333333333333333
2314,contradiction,0.6666666666666666
2315,entailment,0.4666666666666667
2316,entailment,0.4666666666666667
2317,contradiction,0.6
2318,contradiction,0.6
2319,entailment,0.4666666666666667
2320,neutral,0.5333333333333333
2321,entailment,0.5333333333333333
2322,neutral,0.4666666666666667
2323,contradiction,0.6
2324,neutral,0.6
2325,contradiction,0.6
2326,entailment,0.5333333333333333
2327,entailment,0.4
2328,neutral,0.7333333333333333
2329,contradiction,0.5333333333333333
2330,entailment,0.4
2331,neutral,0.6666666666666666
2332,contradiction,0.6
2333,contradiction,0.4666666666666667
2334,entailment,0.4
2335,entailment,0.4666666666666667
2336,contradiction,0.4666666666666667
2337,contradiction,0.4666666666666667
2338,neutral,0.4666666666666667
2339,neutral,0.6
2340,contradiction,0.6
2341,neutral,0.4
2342,contradiction,0.5333333333333333
2343,neutral,0.5333333333333333
2344,entailment,0.5333333333333333
2345,neutral,0.6
2346,entailment,0.6666666666666666
2347,contradiction,0.5333333333333333
2348,contradiction,0.5333333333333333
2349,contradiction,0.3333333333333333
2350,contradiction,0.4
2351,neutral,0.5333333333333333
2352,contradiction,0.4
2353,entailment,0.6
2354,entailment,0.6
2355,neutral,0.8
2356,contradiction,0.5333333333333333
2357,entailment,0.5333333333333333
2358,neutral,0.4666666666666667
2359,entailment,0.4
2360,entailment,0.4666666666666667
2361,contradiction,0.6
2362,contradiction,0.5333333333333333
2363,entailment,0.4666666666666667
2364,contradiction,0.6
2365,entailment,0.4
2366,contradiction,0.6
2367,neutral,0.5333333333333333
2368,entailment,0.4666666666666667
2369,entailment,0.5333333333333333
2370,entailment,0.4666666666666667
2371,contradiction,0.4666666666666667
2372,contradiction,0.5333333333333333
2373,neutral,0.5333333333333333
2374,entailment,0.6
2375,contradiction,0.5333333333333333
2376,entailment,0.4666666666666667
2377,neutral,0.4
2378,contradiction,0.4666666666666667
2379,neutral,0.4666666666666667
2380,entailment,0.8
2381,neutral,0.4666666666666667
2382,contradiction,0.5333333333333333
2383,neutral,0.6666666666666666
2384,contradiction,0.4666666666666667
2385,entailment,0.6
2386,contradiction,0.6666666666666666
2387,neutral,0.4666666666666667
2388,entailment,0.5333333333333333
2389,contradiction,0.6
2390,entailment,0.5333333333333333
2391,neutral,0.4666666666666667
2392,entailment,0.4
2393,contradiction,0.5333333333333333
2394,neutral,0.7333333333333333
2395,entailment,0.5333333333333333
2396,neutral,0.5333333333333333
2397,contradiction,0.6666666666666666
2398,contradiction,0.6666666666666666
2399,neutral,0.5333333333333333
2400,entailment,0.6666666666666666
2401,neutral,0.6666666666666666
2402,contradiction,0.6
2403,entailment,0.4666666666666667
2404,entailment,0.5333333333333333
2405,neutral,0.5333333333333333
2406,contradiction,0.7333333333333333
2407,entailment,0.4
2408,entailment,0.4666666666666667
2409,contradiction,0.5333333333333333
2410,entailment,0.4666666666666667
2411,entailment,0.6
2412,contradiction,0.6
2413,contradiction,0.5333333333333333
2414,neutral,0.4666666666666667
2415,contradiction,0.4
2416,entailment,0.6
2417,contradiction,0.5333333333333333
2418,neutral,0.5333333333333333
2419,neutral,0.4666666666666667
2420,contradiction,0.5333333333333333
2421,entailment,0.6
2422,contradiction,0.5333333333333333
2423,entailment,0.6
2424,contradiction,0.4
2425,neutral,0.4
2426,contradiction,0.4666666666666667
2427,entailment,0.6666666666666666
2428,contradiction,0.5333333333333333
2429,entailment,0.4
2430,neutral,0.5333333333333333
2431,entailment,0.5333333333333333
2432,contradiction,0.6
2433,entailment,0.8
2434,neutral,0.6
2435,contradiction,0.4666666666666667
2436,entailment,0.4666666666666667
2437,neutral,0.5333333333333333
2438,contradiction,0.6
2439,entailment,0.5333333333333333
2440,entailment,0.7333333333333333
2441,contradiction,0.5333333333333333
2442,neutral,0.6
2443,contradiction,0.5333333333333333
2444,neutral,0.5333333333333333
2445,entailment,0.6
2446,contradiction,0.4
2447,entailment,0.6
2448,neutral,0.6666666666666666
2449,contradiction,0.4666666666666667
2450,entailment,0.5333333333333333
2451,neutral,0.6
2452,contradiction,0.4666666666666667
2453,neutral,0.6
2454,entailment,0.5333333333333333
2455,contradiction,0.7333333333333333
2456,contradiction,0.4
2457,neutral,0.5333333333333333
2458,neutral,0.6
2459,entailment,0.6666666666666666
2460,contradiction,0.4666666666666667
2461,contradiction,0.4
2462,entailment,0.5333333333333333
2463,entailment,0.6
2464,entailment,0.6
2465,neutral,0.6666666666666666
2466,contradiction,0.4666666666666667
2467,entailment,0.5333333333333333
2468,neutral,0.4666666666666667
2469,contradiction,0.4
2470,entailment,0.5333333333333333
2471,neutral,0.4
2472,contradiction,0.6
2473,contradiction,0.5333333333333333
2474,contradiction,0.4
2475,contradiction,0.4666666666666667
2476,neutral,0.5333333333333333
2477,contradiction,0.6666666666666666
2478,entailment,0.7333333333333333
2479,contradiction,0.5333333333333333
2480,entailment,0.5333333333333333
2481,neutral,0.6
2482,contradiction,0.4666666666666667
2483,neutral,0.4
2484,entailment,0.4666666666666667
2485,entailment,0.6
2486,neutral,0.6
2487,contradiction,0.5333333333333333
2488,contradiction,0.6
2489,entailment,0.5333333333333333
2490,entailment,0.6
2491,contradiction,0.6666666666666666
2492,entailment,0.4666666666666667
2493,entailment,0.5333333333333333
2494,neutral,0.6666666666666666
2495,contradiction,0.4
2496,entailment,0.7333333333333333
2497,neutral,0.4666666666666667
2498,contradiction,0.6
2499,entailment,0.6666666666666666
2500,entailment,0.6666666666666666
2501,contradiction,0.3333333333333333
2502,entailment,0.4666666666666667
2503,contradiction,0.4666666666666667
2504,entailment,0.6666666666666666
2505,entailment,0.4666666666666667
2506,entailment,0.8
2507,entailment,0.5333333333333333
2508,contradiction,0.5333333333333333
2509,contradiction,0.6666666666666666
2510,neutral,0.4
2511,entailment,0.6
2512,neutral,0.4666666666666667
2513,contradiction,0.5333333333333333
2514,entailment,0.4666666666666667
2515,entailment,0.4666666666666667
2516,contradiction,0.6
2517,neutral,0.4666666666666667
2518,contradiction,0.4666666666666667
2519,contradiction,0.4666666666666667
2520,entailment,0.6666666666666666
2521,contradiction,0.4666666666666667
2522,entailment,0.5333333333333333
2523,entailment,0.6666666666666666
2524,contradiction,0.4666666666666667
2525,contradiction,0.6666666666666666
2526,entailment,0.6666666666666666
2527,neutral,0.4666666666666667
2528,contradiction,0.4666666666666667
2529,entailment,0.4666666666666667
2530,neutral,0.5333333333333333
2531,contradiction,0.6
2532,entailment,0.5333333333333333
2533,contradiction,0.6
2534,entailment,0.6
2535,neutral,0.4
2536,contradiction,0.5333333333333333
2537,entailment,0.6
2538,entailment,0.4666666666666667
2539,contradiction,0.6666666666666666
2540,entailment,0.4
2541,entailment,0.4
2542,entailment,0.5333333333333333
2543,neutral,0.4666666666666667
2544,neutral,0.4
2545,entailment,0.4
2546,entailment,0.6
2547,contradiction,0.4666666666666667
2548,neutral,0.4666666666666667
2549,contradiction,0.6
2550,contradiction,0.3333333333333333
2551,entailment,0.5333333333333333
2552,neutral,0.4
2553,neutral,0.4
2554,contradiction,0.4666666666666667
2555,neutral,0.4
2556,entailment,0.6
2557,contradiction,0.5333333333333333
2558,neutral,0.4
2559,entailment,0.6
2560,neutral,0.4666666666666667
2561,contradiction,0.4666666666666667
2562,neutral,0.4
2563,contradiction,0.4666666666666667
2564,contradiction,0.6
2565,neutral,0.6
2566,contradiction,0.4666666666666667
2567,contradiction,0.4666666666666667
2568,entailment,0.6
2569,neutral,0.6
2570,contradiction,0.6
2571,entailment,0.4666666666666667
2572,entailment,0.4
2573,contradiction,0.5333333333333333
2574,entailment,0.5333333333333333
2575,contradiction,0.4
2576,neutral,0.6
2577,contradiction,0.4
2578,contradiction,0.5333333333333333
2579,neutral,0.5333333333333333
2580,entailment,0.5333333333333333
2581,entailment,0.4666666666666667
2582,neutral,0.5333333333333333
2583,contradiction,0.6666666666666666
2584,entailment,0.4666666666666667
2585,neutral,0.4666666666666667
2586,entailment,0.5333333333333333
2587,contradiction,0.4
2588,entailment,0.4
2589,neutral,0.6666666666666666
2590,neutral,0.6666666666666666
2591,entailment,0.4666666666666667
2592,entailment,0.4
2593,neutral,0.4666666666666667
2594,entailment,0.4666666666666667
2595,contradiction,0.4666666666666667
2596,contradiction,0.6
2597,entailment,0.5333333333333333
2598,entailment,0.4666666666666667
2599,contradiction,0.6
2600,entailment,0.4666666666666667
2601,neutral,0.5333333333333333
2602,neutral,0.5333333333333333
2603,entailment,0.6
2604,contradiction,0.7333333333333333
2605,entailment,0.4666666666666667
2606,neutral,0.4666666666666667
2607,contradiction,0.3333333333333333
2608,entailment,0.4666666666666667
2609,neutral,0.6666666666666666
2610,contradiction,0.4666666666666667
2611,neutral,0.4666666666666667
2612,entailment,0.4666666666666667
2613,contradiction,0.4
2614,entailment,0.6666666666666666
2615,neutral,0.7333333333333333
2616,contradiction,0.4666666666666667
2617,neutral,0.6
2618,contradiction,0.8
2619,neutral,0.6
2620,entailment,0.5333333333333333
2621,neutral,0.4
2622,contradiction,0.5333333333333333
2623,entailment,0.7333333333333333
2624,entailment,0.4666666666666667
2625,entailment,0.6
2626,contradiction,0.5333333333333333
2627,contradiction,0.6666666666666666
2628,entailment,0.6666666666666666
2629,neutral,0.5333333333333333
2630,contradiction,0.4666666666666667
2631,contradiction,0.6
2632,neutral,0.5333333333333333
2633,entailment,0.4666666666666667
2634,neutral,0.4
2635,contradiction,0.6
2636,entailment,0.4
2637,neutral,0.6
2638,contradiction,0.5333333333333333
2639,entailment,0.6
2640,contradiction,0.6
2641,entailment,0.6666666666666666
2642,neutral,0.4
2643,entailment,0.5333333333333333
2644,contradiction,0.4666666666666667
2645,neutral,0.6666666666666666
2646,contradiction,0.6
2647,neutral,0.4
2648,entailment,0.5333333333333333
2649,contradiction,0.4666666666666667
2650,entailment,0.4666666666666667
2651,neutral,0.6666666666666666
2652,entailment,0.4
2653,contradiction,0.4
2654,entailment,0.6
2655,entailment,0.4666666666666667
2656,neutral,0.4666666666666667
2657,entailment,0.6
2658,neutral,0.5333333333333333
2659,neutral,0.5333333333333333
2660,contradiction,0.4
2661,contradiction,0.3333333333333333
2662,entailment,0.4666666666666667
2663,contradiction,0.4
2664,entailment,0.5333333333333333
2665,entailment,0.4
2666,contradiction,0.4666666666666667
2667,neutral,0.4666666666666667
2668,contradiction,0.4
2669,entailment,0.4666666666666667
2670,entailment,0.5333333333333333
2671,entailment,0.4
2672,contradiction,0.5333333333333333
2673,entailment,0.6
2674,neutral,0.4666666666666667
2675,contradiction,0.5333333333333333
2676,entailment,0.6666666666666666
2677,contradiction,0.5333333333333333
2678,neutral,0.6
2679,contradiction,0.4666666666666667
2680,entailment,0.4
2681,contradiction,0.4
2682,neutral,0.6666666666666666
2683,entailment,0.4666666666666667
2684,entailment,0.4666666666666667
2685,contradiction,0.4666666666666667
2686,neutral,0.5333333333333333
2687,contradiction,0.6
2688,entailment,0.6
2689,neutral,0.5333333333333333
2690,neutral,0.4
2691,contradiction,0.6666666666666666
2692,neutral,0.5333333333333333
2693,contradiction,0.6
2694,entailment,0.4666666666666667
2695,entailment,0.4
2696,neutral,0.4666666666666667
2697,entailment,0.6
2698,contradiction,0.5333333333333333
2699,neutral,0.6666666666666666
2700,contradiction,0.6
2701,neutral,0.4666666666666667
2702,entailment,0.6
2703,entailment,0.4
2704,neutral,0.5333333333333333
2705,neutral,0.6
2706,contradiction,0.5333333333333333
2707,entailment,0.5333333333333333
2708,entailment,0.4
2709,contradiction,0.4666666666666667
2710,entailment,0.6666666666666666
2711,neutral,0.5333333333333333
2712,entailment,0.4666666666666667
2713,neutral,0.6666666666666666
2714,contradiction,0.5333333333333333
2715,entailment,0.4666666666666667
2716,neutral,0.5333333333333333
2717,contradiction,0.5333333333333333
2718,neutral,0.6
2719,entailment,0.5333333333333333
2720,neutral,0.7333333333333333
2721,contradiction,0.5333333333333333
2722,neutral,0.6
2723,entailment,0.6
2724,contradiction,0.5333333333333333
2725,entailment,0.4666666666666667
2726,neutral,0.8
2727,contradiction,0.6
2728,contradiction,0.4666666666666667
2729,entailment,0.5333333333333333
2730,entailment,0.4666666666666667
2731,entailment,0.6
2732,contradiction,0.6666666666666666
2733,neutral,0.6
2734,neutral,0.5333333333333333
2735,contradiction,0.5333333333333333
2736,entailment,0.5333333333333333
2737,contradiction,0.5333333333333333
2738,neutral,0.4
2739,contradiction,0.4
2740,entailment,0.4
2741,contradiction,0.4
2742,neutral,0.4666666666666667
2743,entailment,0.4666666666666667
2744,neutral,0.6666666666666666
2745,contradiction,0.4666666666666667
2746,contradiction,0.4
2747,neutral,0.4666666666666667
2748,entailment,0.6666666666666666
2749,entailment,0.4666666666666667
2750,contradiction,0.4666666666666667
2751,entailment,0.6
2752,contradiction,0.6666666666666666
2753,entailment,0.8
2754,contradiction,0.5333333333333333
2755,entailment,0.4666666666666667
2756,contradiction,0.7333333333333333
2757,neutral,0.5333333333333333
2758,entailment,0.6
2759,neutral,0.8
2760,contradiction,0.5333333333333333
2761,entailment,0.6
2762,contradiction,0.5333333333333333
2763,neutral,0.6
2764,neutral,0.4666666666666667
2765,contradiction,0.4
2766,entailment,0.4666666666666667
2767,entailment,0.5333333333333333
2768,neutral,0.4666666666666667
2769,contradiction,0.4666666666666667
2770,contradiction,0.7333333333333333
2771,neutral,0.6666666666666666
2772,entailment,0.4
2773,contradiction,0.5333333333333333
2774,entailment,0.6666666666666666
2775,entailment,0.4
2776,entailment,0.4666666666666667
2777,entailment,0.4
2778,neutral,0.4
2779,entailment,0.4
2780,contradiction,0.6
2781,entailment,0.4
2782,contradiction,0.5333333333333333
2783,neutral,0.5333333333333333
2784,entailment,0.4
2785,neutral,0.4666666666666667
2786,entailment,0.4666666666666667
2787,neutral,0.5333333333333333
2788,entailment,0.6666666666666666
2789,contradiction,0.6
2790,neutral,0.6
2791,entailment,0.6666666666666666
2792,contradiction,0.7333333333333333
2793,neutral,0.6
2794,entailment,0.5333333333333333
2795,entailment,0.5333333333333333
2796,contradiction,0.5333333333333333
2797,contradiction,0.4666666666666667
2798,neutral,0.5333333333333333
2799,neutral,0.4666666666666667
2800,entailment,0.5333333333333333
2801,entailment,0.5333333333333333
2802,neutral,0.4
2803,entailment,0.5333333333333333
2804,contradiction,0.6
2805,entailment,0.5333333333333333
2806,neutral,0.5333333333333333
2807,neutral,0.4666666666666667
2808,neutral,0.4
2809,neutral,0.4
2810,entailment,0.5333333333333333
2811,neutral,0.4
2812,contradiction,0.4666666666666667
2813,contradiction,0.4
2814,entailment,0.7333333333333333
2815,neutral,0.5333333333333333
2816,neutral,0.7333333333333333
2817,contradiction,0.4
2818,entailment,0.4
2819,contradiction,0.5333333333333333
2820,entailment,0.5333333333333333
2821,neutral,0.4666666666666667
2822,contradiction,0.4
2823,neutral,0.6
2824,contradiction,0.4666666666666667
2825,contradiction,0.5333333333333333
2826,entailment,0.4666666666666667
2827,entailment,0.4666666666666667
2828,entailment,0.4
2829,contradiction,0.6
2830,neutral,0.5333333333333333
2831,entailment,0.6
2832,neutral,0.4666666666666667
2833,neutral,0.5333333333333333
2834,entailment,0.4666666666666667
2835,contradiction,0.5333333333333333
2836,entailment,0.6666666666666666
2837,neutral,0.4666666666666667
2838,neutral,0.6
2839,neutral,0.5333333333333333
2840,entailment,0.4666666666666667
2841,contradiction,0.5333333333333333
2842,entailment,0.6
2843,entailment,0.4666666666666667
2844,contradiction,0.4
2845,contradiction,0.4
2846,entailment,0.6
2847,entailment,0.4
2848,contradiction,0.5333333333333333
2849,contradiction,0.4666666666666667
2850,entailment,0.4666666666666667
2851,entailment,0.4666666666666667
2852,neutral,0.5333333333333333
2853,entailment,0.4666666666666667
2854,contradiction,0.4666666666666667
2855,neutral,0.5333333333333333
2856,entailment,0.6
2857,contradiction,0.4
2858,neutral,0.5333333333333333
2859,entailment,0.5333333333333333
2860,neutral,0.5333333333333333
2861,contradiction,0.3333333333333333
2862,contradiction,0.7333333333333333
2863,entailment,0.5333333333333333
2864,entailment,0.4
2865,entailment,0.4
2866,contradiction,0.8
2867,neutral,0.4666666666666667
2868,entailment,0.6
2869,contradiction,0.7333333333333333
2870,contradiction,0.6666666666666666
2871,neutral,0.5333333333333333
2872,entailment,0.6
2873,contradiction,0.4666666666666667
2874,neutral,0.6
2875,neutral,0.4666666666666667
2876,entailment,0.6666666666666666
2877,contradiction,0.6
2878,entailment,0.4666666666666667
2879,contradiction,0.4
2880,contradiction,0.6
2881,contradiction,0.3333333333333333
2882,neutral,0.4
2883,contradiction,0.5333333333333333
2884,entailment,0.6
2885,neutral,0.4
2886,contradiction,0.8666666666666667
2887,neutral,0.6
2888,contradiction,0.4666666666666667
2889,neutral,0.4666666666666667
2890,contradiction,0.4
2891,entailment,0.5333333333333333
2892,neutral,0.4666666666666667
2893,neutral,0.6666666666666666
2894,entailment,0.4666666666666667
2895,contradiction,0.7333333333333333
2896,neutral,0.4666666666666667
2897,entailment,0.6666666666666666
2898,contradiction,0.6
2899,contradiction,0.5333333333333333
2900,neutral,0.6666666666666666
2901,neutral,0.4666666666666667
2902,contradiction,0.4
2903,entailment,0.6
2904,contradiction,0.4666666666666667
2905,contradiction,0.3333333333333333
2906,neutral,0.5333333333333333
2907,entailment,0.6
2908,entailment,0.4666666666666667
2909,contradiction,0.6
2910,entailment,0.6666666666666666
2911,entailment,0.5333333333333333
2912,contradiction,0.4
2913,neutral,0.5333333333333333
2914,neutral,0.5333333333333333
2915,neutral,0.4
2916,contradiction,0.6666666666666666
2917,neutral,0.5333333333333333
2918,neutral,0.4
2919,contradiction,0.5333333333333333
2920,contradiction,0.4666666666666667
2921,entailment,0.6
2922,entailment,0.5333333333333333
2923,contradiction,0.6
2924,neutral,0.6666666666666666
2925,contradiction,0.4666666666666667
2926,entailment,0.6666666666666666
2927,neutral,0.6666666666666666
2928,neutral,0.5333333333333333
2929,entailment,0.4666666666666667
2930,contradiction,0.4666666666666667
2931,neutral,0.6
2932,contradiction,0.7333333333333333
2933,entailment,0.6666666666666666
2934,contradiction,0.6
2935,entailment,0.4
2936,entailment,0.4666666666666667
2937,neutral,0.4666666666666667
2938,neutral,0.4666666666666667
2939,contradiction,0.5333333333333333
2940,neutral,0.4666666666666667
2941,contradiction,0.5333333333333333
2942,entailment,0.4666666666666667
2943,contradiction,0.4666666666666667
2944,entailment,0.5333333333333333
2945,contradiction,0.4666666666666667
2946,neutral,0.8
2947,contradiction,0.6
2948,entailment,0.4
2949,neutral,0.4666666666666667
2950,contradiction,0.6
2951,entailment,0.6666666666666666
2952,contradiction,0.4
2953,entailment,0.4666666666666667
2954,neutral,0.6
2955,contradiction,0.6
2956,entailment,0.5333333333333333
2957,contradiction,0.4
2958,entailment,0.5333333333333333
2959,entailment,0.6
2960,neutral,0.6
2961,entailment,0.4666666666666667
2962,contradiction,0.5333333333333333
2963,entailment,0.4
2964,neutral,0.6
2965,contradiction,0.6666666666666666
2966,neutral,0.4666666666666667
2967,entailment,0.8
2968,neutral,0.5333333333333333
2969,contradiction,0.5333333333333333
2970,entailment,0.4666666666666667
2971,neutral,0.6
2972,entailment,0.6666666666666666
2973,contradiction,0.4
2974,contradiction,0.5333333333333333
2975,entailment,0.4
2976,neutral,0.5333333333333333
2977,contradiction,0.3333333333333333
2978,neutral,0.6666666666666666
2979,contradiction,0.4666666666666667
2980,entailment,0.4666666666666667
2981,entailment,0.5333333333333333
2982,contradiction,0.4666666666666667
2983,neutral,0.7333333333333333
2984,neutral,0.5333333333333333
2985,contradiction,0.4666666666666667
2986,entailment,0.5333333333333333
2987,entailment,0.5333333333333333
2988,contradiction,0.4
2989,neutral,0.6
2990,entailment,0.5333333333333333
2991,entailment,0.4666666666666667
2992,entailment,0.6
2993,entailment,0.4666666666666667
2994,contradiction,0.4666666666666667
2995,entailment,0.4666666666666667
2996,neutral,0.4666666666666667
2997,contradiction,0.4
2998,entailment,0.4666666666666667
2999,contradiction,0.5333333333333333
3000,neutral,0.6
3001,neutral,0.4666666666666667
3002,entailment,0.6
3003,contradiction,0.6
3004,neutral,0.4666666666666667
3005,neutral,0.5333333333333333
3006,entailment,0.4666666666666667
3007,contradiction,0.4
3008,contradiction,0.6666666666666666
3009,neutral,0.5333333333333333
3010,contradiction,0.5333333333333333
3011,contradiction,0.4
3012,entailment,0.5333333333333333
3013,entailment,0.5333333333333333
3014,contradiction,0.5333333333333333
3015,neutral,0.5333333333333333
3016,contradiction,0.5333333333333333
3017,contradiction,0.3333333333333333
3018,contradiction,0.4
3019,neutral,0.5333333333333333
3020,contradiction,0.3333333333333333
3021,contradiction,0.4666666666666667
3022,neutral,0.5333333333333333
3023,neutral,0.5333333333333333
3024,contradiction,0.4
3025,contradiction,0.5333333333333333
3026,neutral,0.7333333333333333
3027,entailment,0.5333333333333333
3028,contradiction,0.6
3029,entailment,0.6666666666666666
3030,entailment,0.6
3031,neutral,0.6
3032,contradiction,0.5333333333333333
3033,entailment,0.6666666666666666
3034,neutral,0.6
3035,neutral,0.5333333333333333
3036,entailment,0.5333333333333333
3037,entailment,0.7333333333333333
3038,contradiction,0.4666666666666667
3039,entailment,0.4
3040,neutral,0.5333333333333333
3041,entailment,0.6
3042,contradiction,0.6
3043,neutral,0.6
3044,contradiction,0.6
3045,entailment,0.6
3046,contradiction,0.4666666666666667
3047,entailment,0.5333333333333333
3048,neutral,0.6666666666666666
3049,contradiction,0.6666666666666666
3050,entailment,0.5333333333333333
3051,neutral,0.6
3052,contradiction,0.4
3053,entailment,0.4666666666666667
3054,neutral,0.4666666666666667
3055,contradiction,0.3333333333333333
3056,entailment,0.5333333333333333
3057,entailment,0.4
3058,entailment,0.5333333333333333
3059,contradiction,0.5333333333333333
3060,neutral,0.4666666666666667
3061,neutral,0.7333333333333333
3062,entailment,0.6666666666666666
3063,contradiction,0.4666666666666667
3064,contradiction,0.4666666666666667
3065,contradiction,0.4
3066,entailment,0.5333333333333333
3067,contradiction,0.5333333333333333
3068,entailment,0.5333333333333333
3069,contradiction,0.3333333333333333
3070,contradiction,0.6666666666666666
3071,entailment,0.6666666666666666
3072,neutral,0.7333333333333333
3073,neutral,0.4666666666666667
3074,entailment,0.7333333333333333
3075,contradiction,0.5333333333333333
3076,entailment,0.6
3077,contradiction,0.6
3078,entailment,0.6
3079,contradiction,0.6
3080,entailment,0.5333333333333333
3081,neutral,0.4666666666666667
3082,neutral,0.4
3083,entailment,0.6666666666666666
3084,entailment,0.4
3085,contradiction,0.4
3086,neutral,0.5333333333333333
3087,contradiction,0.4666666666666667
3088,contradiction,0.6
3089,entailment,0.7333333333333333
3090,neutral,0.6666666666666666
3091,neutral,0.4666666666666667
3092,entailment,0.5333333333333333
3093,contradiction,0.6666666666666666
3094,contradiction,0.6
3095,entailment,0.7333333333333333
3096,neutral,0.6
3097,entailment,0.5333333333333333
3098,neutral,0.4666666666666667
3099,contradiction,0.6
3100,neutral,0.7333333333333333
3101,neutral,0.5333333333333333
3102,entailment,0.6
3103,contradiction,0.4
3104,entailment,0.4666666666666667
3105,neutral,0.4666666666666667
3106,contradiction,0.7333333333333333
3107,contradiction,0.4
3108,entailment,0.4
3109,neutral,0.4666666666666667
3110,neutral,0.4666666666666667
3111,entailment,0.5333333333333333
3112,contradiction,0.4
